danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.572,0.961,-3.089,0.0625,0.000734,0.021,0.207,0.818,76.998,1qhcUSJyKubL9ULXz9oJVB,186600
0.602,0.867,-4.068,0.203,0.00267,2.06e-06,0.584,0.356,127.98,5gBw4CEriBCh5wimCY2dUQ,240000
0.74,0.584,-5.201,0.341,0.0429,0.0,0.134,0.936,178.192,4kjpe0XSo3sWBn9snjgheF,168960
0.61,0.874,-4.851,0.0586,0.00833,0.0144,0.158,0.644,139.928,3fsYp2OCMwkANwqHCAWv5H,225733
0.648,0.936,-4.745,0.0762,0.085,6.93e-06,0.482,0.566,120.708,1oEaUN7PYQRwcUF52U2M9S,248880
0.689,0.88,-3.964,0.101,0.105,0.0283,0.447,0.528,170.039,51hSi1p7g2KdXg7fJA1Hgp,229851
0.786,0.687,-5.914,0.141,0.00758,0.0,0.619,0.345,105.021,6cREm4bV7V79Yxdilx9HDo,215160
0.554,0.978,-3.554,0.131,0.111,0.0,0.0731,0.594,135.095,4Yf5bqU3NK4kNOypcrLYwU,162600
0.558,0.981,-1.619,0.0847,0.00112,0.00634,0.348,0.112,140.007,5CXhE5Q9ePbPlWEeMpL3kA,298573
0.651,0.771,-6.541,0.0313,0.00381,1.71e-05,0.238,0.456,112.015,2So9pYqQ0JWvFhasJfI871,250714
0.741,0.819,-6.969,0.076,0.00484,1.19e-06,0.314,0.723,124.926,6C10TVvkNRz16MS1Iwz65T,188293
0.599,0.842,-5.043,0.0346,0.0857,0.0,0.0832,0.444,127.0,6W5xhp3mIPYKqcJ4Zldybw,200667
0.395,0.822,-6.871,0.129,0.000555,0.0,0.0567,0.692,167.98,7n8pNxkb7sBjXFDeSF3coz,202173
0.98,0.556,-5.165,0.0543,0.0126,0.0,0.089,0.551,117.042,6nurJPNeqAM3ZtE2qwadZq,184880
0.681,0.798,-5.214,0.0297,0.0687,0.0423,0.299,0.268,125.998,2xbAMvq8sPxkSyNyARbgHh,229133
0.667,0.841,-6.086,0.036,0.00527,0.00491,0.0384,0.768,96.027,3LGzKci9PDKbMNWZ4mNB0C,271305
0.705,0.78,-6.267,0.0805,0.456,0.00152,0.115,0.457,142.028,0qt5f5EL92o8Snzopsv0en,218228
0.686,0.672,-10.185,0.0475,0.0149,0.455,0.074,0.818,104.996,2nNSYajMD4ScHbhthVPqrh,349963
0.768,0.881,-4.392,0.113,0.0188,3.65e-06,0.298,0.502,99.98,2UIRHeHi72VP5WBMAfkPe5,201238
0.472,0.671,-4.401,0.0374,0.000477,0.0,0.0595,0.693,82.05,5y3bkh5lgk7yoi3b5MZj7B,257173
0.43,0.862,-5.743,0.0352,0.000593,9.27e-05,0.288,0.533,175.984,3HMssvf6VwOcVyP2v9AHOq,275613
0.535,0.807,-6.221,0.0339,0.0217,0.000887,0.0593,0.599,110.753,4nrnfY4UEwzMsJ2fiQ8r5r,205400
0.51,0.786,-2.883,0.0471,0.0114,0.0,0.0731,0.409,128.059,1GmMrJoxbF13PliZnpeXcy,200028
0.408,0.751,-5.3,0.0441,0.00538,0.0,0.0794,0.188,127.987,1iJFfsfRRBD6zoxwL5NfDq,225015
0.716,0.866,-4.177,0.0438,0.249,0.0,0.0706,0.867,93.007,3SVsgASqZaDDTtL1jaDCyh,170932
0.545,0.64,-9.937,0.224,0.00249,0.0304,0.196,0.606,80.544,70YvYr2hGlS01bKRIho1HM,230480
0.803,0.338,-14.029,0.0349,0.196,0.038,0.097,0.912,106.841,6PgVDY8GTkxF3GmhVGPzoB,155707
0.672,0.818,-5.825,0.06,0.291,4.95e-06,0.225,0.727,114.949,6eJlEcRmeyQfTlDQBDyqkW,156680
0.527,0.866,-9.498,0.0406,0.00126,6.86e-06,0.241,0.951,160.714,31GIUmVfnF4rhITHs90Lqb,184933
0.507,0.742,-10.527,0.0389,0.306,0.0191,0.127,0.967,95.204,0lhou8W3tdUpLBwEEVpO4s,243427
0.624,0.924,-3.171,0.0938,0.0751,0.00812,0.0894,0.491,144.04,2uGgvmRNgCwXpmxqvJnptU,238120
0.77,0.826,-4.615,0.159,0.046,0.0,0.266,0.462,145.984,3E5R61s1v3K6Us4QXKXE5r,239962
0.751,0.786,-7.441,0.383,0.0126,0.0,0.107,0.679,95.989,19VTqucnxJuH6kilNdweTh,200840
0.686,0.762,-5.409,0.0719,0.00425,0.0,0.104,0.328,92.218,4Whbgmn34wt936MLJNfLqu,213602
0.608,0.722,-5.55,0.107,0.00791,2.84e-05,0.315,0.121,128.009,22SXyL6pUjwIvGWvgGjLov,252933
0.615,0.889,-2.539,0.0371,0.00388,0.0,0.0947,0.659,131.96,0bj0hCTYXv02xeSHyRXuYT,280347
0.58,0.748,-5.433,0.0323,0.00935,0.0,0.753,0.584,109.781,16DhvbuyvJob4Q9GHNYu2n,216760
0.397,0.969,-3.892,0.0463,1.52e-06,0.517,0.0513,0.702,134.288,2nWjhmRImt6LScZIPQMBnM,218293
0.434,0.907,-6.225,0.0524,0.00173,0.00803,0.518,0.37,94.41,5Xl8wvp7rKr5lEDUxlGDnB,366147
0.396,0.817,-7.282,0.045,0.00228,0.00417,0.372,0.0992,90.264,3LpnzPxkMI6XS4JCbhNeek,231133
0.32,0.835,-5.902,0.0572,0.00463,1.06e-06,0.294,0.352,132.105,0sqE6XPi9VAaWl5NxDyMQK,239547
0.386,0.677,-5.83,0.0346,0.00841,0.00366,0.341,0.195,126.602,42T2QQv3xgBlpQxaSP7lnK,238240
0.807,0.935,-5.931,0.0498,0.0534,0.00083,0.343,0.97,113.328,4QWU4b9viti7aUefIHrccZ,322333
0.537,0.645,-12.362,0.0308,0.00214,3.21e-05,0.0911,0.848,133.745,1MqGKtY9L5qjPi8s7gX645,254467
0.333,0.927,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466,5QTxFnGygVM4jFQiBovmRo,308120
0.427,0.553,-11.434,0.0405,0.344,0.000956,0.227,0.674,109.629,3QwDN08fGnGfRrsn5wLTej,240987
0.246,0.611,-9.665,0.0554,0.0142,0.229,0.161,0.484,183.414,6D3CM7JLJCpVQ48tGSCVCb,294467
0.462,0.65,-10.19,0.0547,0.0616,0.293,0.192,0.525,118.196,5HDvQApGjUbbIMqRBeRm2e,281253
0.336,0.909,-11.019,0.039,0.204,0.0211,0.333,0.956,172.162,4BYmnYGNVBVm2JHVxFNMXj,143227
0.907,0.564,-9.29,0.0568,0.000928,0.65,0.108,0.229,122.632,0B5kY9i9bmP7554oU4jRoO,245413
0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,0COqiPhxzoWICwFCS4eZcp,235893
0.675,0.553,-7.775,0.0486,0.0863,7.58e-06,0.118,0.594,90.02,4ocbH5ZJqajZIpUrqRUoue,239933
0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,202333
0.669,0.747,-7.108,0.0428,0.141,0.0,0.185,0.483,122.531,6splO3UF8hSmK33y5fJTNk,242440
0.588,0.927,-4.776,0.113,0.000305,3.83e-05,0.195,0.652,93.571,1PJRDeZSoZk7gtisdTYfLi,175227
0.682,0.471,-9.182,0.0301,0.765,0.0,0.0908,0.421,79.907,1K3LRUEcUz5FMtPYyg0F45,163133
0.719,0.671,-6.279,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,13P5rwmk2EsoFRIz9UCeh9,237627
0.588,0.694,-4.278,0.0387,0.00948,0.0,0.113,0.271,126.027,4VySpxhRGy32u5zPCprzDn,256613
0.545,0.783,-4.261,0.0345,0.00489,0.0,0.132,0.551,174.084,1oew3nFNY3vMacJAsvry0S,193733
0.725,0.583,-9.942,0.0427,0.3,0.000238,0.0665,0.762,79.984,3yUcJwYu7fXAfqMj9krY6l,218360
0.482,0.808,-7.176,0.065,0.0562,0.0,0.202,0.438,79.599,735rjks7kQgWCjTQlIHMuH,267293
0.408,0.582,-8.305,0.0508,0.218,0.0,0.159,0.365,114.926,1d6KS9GH06JAd19uiBy9IE,230000
0.454,0.518,-8.396,0.0985,0.191,0.0,0.936,0.327,120.107,03GJyQfnhwq8f4NK5sOxO5,384133
0.594,0.73,-7.566,0.0476,0.095,0.0,0.375,0.963,144.906,7GqvzEOdLnIzk8AVaSOEVX,225000
0.462,0.961,-3.393,0.0603,0.00342,0.0,0.26,0.92,134.739,6B9lhkmdN6EjRCPwoTpjpF,198933
0.458,0.822,-6.613,0.0431,0.00279,0.0,0.15,0.6,104.103,4r7im8h2DTRPvl25YfNyIT,225667
0.518,0.83,-6.814,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,6fA7akEuTUL3dW1V0GELaZ,256133
0.387,0.928,-4.775,0.0788,0.00275,0.000282,0.215,0.838,160.692,3RnAUBijtWt7cdunmPpUEs,206667
0.504,0.833,-5.22,0.0313,0.0126,4.53e-05,0.192,0.807,123.976,6lvg80mEhqovrLjqhdqObU,236453
0.612,0.921,-2.882,0.085,0.0183,0.0,0.0576,0.446,139.988,70eDxAyAraNTiD6lx2ZEnH,202173
0.578,0.756,-5.82,0.115,0.157,0.000232,0.249,0.663,176.739,5imShWWzwqfAJ9gXFpGAQh,201173
0.668,0.739,-4.919,0.0308,0.0383,0.0,0.13,0.571,131.918,6Vecwo7AHst9V2CE3kmwr0,231467
0.504,0.761,-5.446,0.0437,0.00628,0.0,0.0892,0.884,117.999,70fe354BpVKEvMY0de78YO,231693
0.566,0.905,-5.093,0.0646,0.0045,0.0,0.21,0.792,83.0,1EHh1fC9FCKw31wotfXx7L,212253
0.442,0.793,-5.152,0.0347,0.0456,0.0,0.328,0.437,80.985,66s45uMhk7Y4z0xUgESdm3,237267
0.537,0.858,-4.903,0.0349,0.000966,0.0,0.0812,0.502,124.599,6jWLyg8AuMQ9LtIB2UlfOF,216360
0.541,0.776,-8.042,0.0298,0.00147,0.000221,0.178,0.282,98.986,6q4aoWgTQ8td2AvqQXuFqm,363800
0.515,0.876,-3.756,0.0292,0.000932,0.000166,0.136,0.385,145.916,3hb2ScEVkGchcAQqrPLP0R,258920
0.557,0.533,-6.817,0.0252,0.0492,0.0,0.205,0.233,143.994,3NLrRZoMF0Lx6zTlYqeIo4,238733
0.555,0.717,-5.114,0.0269,0.0414,0.0,0.116,0.374,112.03,2n6FX3Jcg4b4Leoz0GOqBF,208507
0.738,0.482,-8.917,0.0402,0.0266,0.621,0.106,0.352,93.457,23khhseCLQqVMCIT1WMAns,285014
0.293,0.817,-3.786,0.039,0.458,0.0509,0.355,0.138,150.249,2A7GGXmTlXuH9LOvBXgOX4,451320
0.656,0.884,-4.748,0.0372,0.0162,0.0,0.144,0.86,105.009,7MXlTgQeo3IVlMpLnZuhxc,240307
0.648,0.736,-7.948,0.0385,0.0444,0.000137,0.171,0.378,103.027,7gBj0VgcuAgkXkiRRYvSmK,239465
0.935,0.479,-10.981,0.306,0.107,5.25e-05,0.118,0.773,123.644,5LyfiK6iXEIBNEtcaGKohl,211000
0.801,0.641,-9.349,0.173,0.34,4.5e-05,0.0693,0.741,96.96,5uBKhKWTJ4E47rcLQqu3YH,279720
0.76,0.462,-11.003,0.103,0.621,0.32,0.0758,0.905,146.655,3sqZDdEO5viqNqMCNem5m5,332400
0.779,0.418,-9.207,0.188,0.00333,0.000138,0.252,0.425,127.942,5Uv1YNz6uBepPLDdoFANKQ,271000
0.67,0.516,-9.598,0.366,0.0673,0.0,0.0674,0.939,154.186,6SR0dDuXH2vtgBfMLrivKV,172933
0.916,0.72,-8.548,0.1,0.36,0.00016,0.0958,0.76,103.312,5O4erNlJ74PIF6kGol1ZrC,237000
0.826,0.49,-10.477,0.0676,0.00916,4.41e-06,0.0415,0.627,74.126,75FYqcxt1YEAtqDLrOeIJn,180267
0.776,0.559,-8.375,0.103,0.11,0.0,0.0671,0.758,122.242,6JRLFiX9NJSoRRKxowlBYr,232200
0.608,0.827,-4.848,0.242,0.122,0.0,0.176,0.964,78.524,0y4gGU7CDar41GlemxXFqg,213133
0.647,0.885,-5.052,0.0529,0.0475,2.16e-05,0.0825,0.928,102.348,29ar5reYMt3qcPmLtiJSHf,250172
0.449,0.948,-8.117,0.0635,0.00924,0.000213,0.367,0.605,114.786,72ruWaQVU9W9Zg5gSBA1BR,237080
0.449,0.915,-9.373,0.0634,0.00651,6.24e-05,0.305,0.509,111.696,7qvQ7DE4y66arCPiPMDCOL,277933
0.526,0.905,-8.81,0.0392,0.0106,0.0191,0.373,0.941,116.454,4mFIxFJg3Di1OIyVs7mcYh,233093
0.682,0.954,-4.951,0.0625,0.00712,4.04e-05,0.052,0.928,115.475,2xcrseImDFEf8Urommws03,220160
0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,0gmbgwZ8iqyMPmXefof8Yf,223840
0.438,0.905,-6.161,0.0419,9.44e-06,5.4e-05,0.363,0.723,134.163,2V4Bc2I962j7acQj1N0PiQ,162667
0.438,0.937,-4.255,0.0379,9.19e-05,0.000625,0.3,0.551,131.812,5nqR7Izi0kE3w2UHoJPoMJ,223603
0.632,0.76,-4.798,0.0342,0.00245,0.000466,0.0494,0.671,119.95,02bDwHxd8UuWJyeytiohaK,257758
0.512,0.833,-4.555,0.0326,4.16e-05,0.00134,0.21,0.448,121.47,6p6Xq0t9XGkVg04cXWdx8v,236533
0.674,0.867,-4.329,0.0462,0.00199,0.0,0.206,0.821,88.04,5fztgDIt1Nq32VHJrAHq0Y,226827
0.752,0.809,-8.399,0.0598,0.0908,9.41e-05,0.169,0.658,106.999,5jhfa76FhqtD3Boij6MAKS,237827
0.524,0.967,-3.322,0.0392,0.000289,7.41e-06,0.324,0.731,116.273,3iwsyTZzOWHZbHffBEyi1N,167200
0.58,0.627,-8.017,0.0316,0.05,1.68e-06,0.297,0.825,82.151,2eG7o3BfbzohiETArwsX1K,297147
0.476,0.736,-5.38,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,40LQiUUUKXVGyNs09lHVjW,261853
0.811,0.84,-5.792,0.255,0.000492,0.00381,0.0647,0.517,99.876,7D51nXZIGAFnYWME95dQpd,186000
0.748,0.876,-5.21,0.0358,0.0831,0.000449,0.37,0.894,122.034,5rNRZiNkW8fwYEUOgH1JuU,162772
0.571,0.89,-1.6,0.0395,0.00509,0.0,0.0769,0.751,110.958,1JURww012QnWAw0zZXi6Aa,234147
0.607,0.835,-5.662,0.0319,0.0411,0.594,0.572,0.499,127.998,0xXYKPyXrbBiMcEMDQgf43,217500
0.723,0.818,-8.285,0.0552,0.317,0.0,0.0868,0.817,95.747,3VcMtGme8ivp2cWKZ6ehqg,208358
0.761,0.894,-3.215,0.0372,0.00955,0.0133,0.283,0.215,127.982,43uxyIBTovIX14uDhjuqss,189375
0.62,0.806,-5.037,0.168,0.00147,0.00332,0.405,0.426,140.045,1ZYbvt9I8xe0D5jyqHeECZ,222857
0.767,0.796,-5.124,0.096,0.0219,1.02e-05,0.06,0.616,129.986,1giGmy2MVpCBj26WloYzSl,221540
0.71,0.961,-0.251,0.118,0.0075,0.00238,0.322,0.491,125.998,5t6nSvhUi1YlrFlPBV81pO,289524
0.572,0.863,-4.128,0.0424,0.00266,0.000307,0.127,0.475,141.919,5ScMaEiUXf9BATTbDKNFq8,206197
0.557,0.802,-5.4,0.044,0.000219,0.00268,0.644,0.38,125.976,2zzBO3bswUQ4eUoxVUZuv6,270093
0.855,0.788,-3.041,0.219,0.00709,0.0,0.358,0.809,99.992,1kgDlypHy9hCvCxeoCtd7X,262800
0.644,0.885,-5.575,0.0725,0.043,0.305,0.37,0.223,127.97,0B7ScuO7KOSLLULU2izjj0,204375
0.708,0.757,-5.121,0.0791,0.0362,0.0,0.17,0.552,80.976,4eamJr2k9YDH8j58RSTmSc,253840
0.645,0.713,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,2Z8WuEywRWYTKe1NybPQEW,214507
0.837,0.478,-5.861,0.0627,0.0571,0.00129,0.0569,0.81,78.746,1AO26gK1sI6PoFY9eUF8yV,254800
0.49,0.827,-9.481,0.0482,0.000212,0.00406,0.112,0.626,108.577,4D01oA1mGouaAT7fubvKRT,179360
0.63,0.942,-3.195,0.0485,0.00474,0.000744,0.326,0.543,101.996,42UaTVeWaNaME7ttu61ykG,248517
0.528,0.904,-5.854,0.0343,0.000833,0.0,0.174,0.678,122.372,5bVOX6eyHsML2sB4aMlZEi,230040
0.814,0.711,-7.004,0.0402,0.0286,1.1e-06,0.352,0.878,126.003,6esi0H0bM3ORbJwgVVCoOt,219240
0.525,0.929,-8.56,0.0784,0.262,2.9e-05,0.0754,0.556,163.503,4ItljeeAXtHsnsnnQojaO2,262748
0.577,0.827,-7.54,0.0365,0.00338,0.000647,0.26,0.179,101.031,57nNNkgk768QVXq3uHxu5e,215520
0.662,0.652,-6.601,0.0285,0.000766,0.54,0.109,0.439,120.591,4FtcubXLzT1821D5vLK9H8,207453
0.733,0.882,-4.199,0.0389,0.051,9.92e-06,0.131,0.854,123.071,3huV7eiNpaQlCB3LbZi9bB,221413
0.56,0.936,-5.835,0.0439,0.00847,0.0,0.161,0.371,112.96,0GO8y8jQk1PkHzS31d699N,218013
0.56,0.941,-3.499,0.1,0.00202,3.4e-05,0.626,0.541,92.965,38GuP87aSI8phjYj7TzZK8,211764
0.698,0.701,-7.629,0.0288,0.173,9.16e-06,0.0768,0.899,103.026,7pLPpTvMosiIheeOOr13TZ,201640
0.269,0.895,-6.382,0.118,0.083,0.00266,0.153,0.16,168.479,02lTDOxHeXTHsdwXoz6lpC,299507
0.609,0.674,-6.506,0.0355,0.00378,0.000302,0.129,0.743,127.541,4MzGM692jKGkNSQ7qzeTaJ,246307
0.596,0.448,-9.616,0.0396,0.365,5.3e-06,0.206,0.796,83.293,1bp2IO61zbQrbWNmKKxg3f,264504
0.795,0.564,-10.482,0.0392,0.0934,0.000531,0.0631,0.961,124.166,1b7LMtXCXGc2EwOIplI35z,203893
0.787,0.728,-7.705,0.218,0.0124,0.0,0.157,0.94,173.026,1SssFw74DdHVjRa6ADggdD,227067
0.633,0.966,-6.843,0.0766,0.386,0.0,0.279,0.819,96.028,6tsMn9okxcLBklFQ2Sc8Ar,211864
0.794,0.711,-5.124,0.0699,0.3,0.0,0.0955,0.955,174.915,386RUes7n1uM1yfzgeUuwp,189109
0.644,0.905,-4.324,0.0541,0.353,0.0845,0.0821,0.568,99.973,6tl2UhS1qsjGpmBXzGgXm2,240000
0.646,0.751,-5.246,0.0683,0.0437,3.8e-05,0.112,0.879,172.04,72qwkxwEPAvHX5zhigT89f,214411
0.761,0.654,-5.951,0.0411,0.0276,0.000237,0.106,0.573,104.972,0Jw7yEpiGc8RYjUIwR5RQo,213895
0.747,0.877,-3.782,0.0664,0.0375,0.000833,0.233,0.752,107.991,1pjvlYOMIg1NhGQbM6iwrY,166138
0.608,0.926,-4.946,0.0286,0.0216,0.106,0.116,0.365,113.017,2jlGGSZXifZOrzo2FMlnxz,251027
0.734,0.757,-4.978,0.0346,0.00163,0.0,0.0683,0.772,119.959,2ec8lRqRv9TcZ3kjWEHyR0,211893
0.73,0.703,-5.672,0.0369,0.109,0.0,0.0657,0.595,138.113,2K87XMYnUMqLcX3zvtAF4G,192120
0.796,0.869,-3.672,0.0613,0.0102,0.0871,0.27,0.671,121.994,7Ib4EwPOMb3m9CPRE4FbcM,201762
0.576,0.864,-4.287,0.0527,0.0832,0.0,0.241,0.425,126.021,0LI4BP3JHQw0I0bFwGeiQ3,206814
0.57,0.806,-3.788,0.218,0.00559,1.4e-05,0.251,0.401,124.663,14jxrPO2EhMb36U4pMMlYp,203183
0.724,0.694,-12.889,0.0454,0.0702,0.000407,0.153,0.946,132.79,2ICMnjBhI7xQhI6dV3Z78P,235133
0.691,0.835,-5.241,0.042,0.0063,0.00282,0.101,0.776,128.004,7d2tNKl1da7KZntxarn0KF,316935
0.653,0.711,-6.454,0.0623,0.109,0.0,0.443,0.769,160.048,2kzRSiyignH8yzPTrWvyPo,191320
0.711,0.735,-5.026,0.0432,0.0378,0.0,0.107,0.698,119.974,1v2ECI79z8S4PQv9xYwIfU,292133
0.709,0.655,-6.746,0.0506,0.00868,0.0,0.193,0.289,135.975,7yORNsKrSxLIV7qqRFySXl,244213
0.379,0.878,-4.338,0.0359,0.042,0.00431,0.146,0.381,102.023,3SPVZJzf1Hs30rB6yXVf2y,211453
0.457,0.757,-5.177,0.032,0.0206,0.0,0.146,0.417,102.961,2ihCaVdNZmnHZWt0fvAM7B,266600
0.359,0.649,-7.06,0.0349,0.107,0.0124,0.0555,0.133,111.709,5g7rJvWYVrloJZwKiShqlS,278373
0.651,0.75,-7.097,0.102,0.0014,0.806,0.103,0.572,123.022,5NMBbgEmUQcin7LuZDrap0,396180
0.774,0.811,-6.526,0.0355,0.65,0.0,0.0736,0.963,123.354,7iFdUmdqT9XrsJdSGf9KrX,155400
0.679,0.472,-8.142,0.0309,0.15,1.24e-05,0.0897,0.393,139.999,7FYldGutEZ5PH9DOI7psFc,171625
0.726,0.965,-2.181,0.0994,0.00124,0.0,0.0751,0.811,93.014,4HBIxWMZTiy8Ifupbd5cMg,159507
0.435,0.745,-4.775,0.0849,0.0653,3.58e-05,0.244,0.395,128.248,31UaSn9WXX6rBZuY3YVQIG,204375
0.648,0.886,-4.632,0.0469,0.152,0.0359,0.402,0.552,122.043,0k5Kny2OP5rfVUPCywIg1K,187707
0.744,0.765,-7.011,0.0422,0.000682,1.17e-05,0.668,0.373,99.997,1qCiZyNBxKKErgsDAdodUV,233589
0.855,0.746,-3.777,0.232,0.402,0.0,0.146,0.375,95.026,6JLcz9UGiVxAmEZXlCucn5,321987
0.776,0.968,-4.25,0.0914,0.00147,0.0,0.204,0.667,97.765,19QKzuW4mgq2Kuu7aHa4Ll,250173
0.554,0.687,-4.493,0.0261,0.159,0.0,0.113,0.783,80.481,5rjP15JGMxW6zdPD7nIfbI,203653
0.464,0.714,-3.969,0.0303,0.0225,1.62e-06,0.447,0.58,77.996,0kuSx4Cm1q6N6pOmCI9CRY,200947
0.944,0.577,-7.664,0.078,0.00305,0.000188,0.087,0.465,98.008,3DGG8PpaMutQSwRX2H2DBc,217959
0.664,0.79,-5.846,0.172,0.0103,1.17e-05,0.282,0.751,157.939,3bTxRDQSzoB24QrDwZy2sD,189920
0.737,0.841,-4.516,0.0476,0.0259,0.0,0.672,0.77,127.999,4eE21980kRW4k4oHRQciCK,195236
0.694,0.787,-9.569,0.0363,0.0913,0.0106,0.0562,0.667,111.157,6lnP51cMlqpZ8bwmyVlgvG,237240
0.628,0.918,-4.924,0.0523,0.322,0.000124,0.391,0.964,160.115,7F2JyyMoe0Y4L6FdBneIRj,186587
0.548,0.843,-7.32,0.0597,0.0373,1.26e-06,0.0536,0.719,129.661,4RS9PmtHQe7I0o5fEeweOY,188084
0.511,0.856,-5.187,0.0558,0.000159,0.0,0.682,0.493,108.005,4iKX3CzYkpFvgvqheAxsDH,327907
0.622,0.845,-5.984,0.0324,0.117,0.0,0.0984,0.718,132.747,63diy8Bzm0pHMAU37By2Nh,211467
0.559,0.786,-5.765,0.195,0.00163,1.01e-05,0.0723,0.936,180.003,3K1DGxatSiDjedosncJBqN,177107
0.632,0.743,-5.992,0.0407,0.0214,0.0,0.417,0.479,123.018,6dFZU9jUCwHHnytKYeuXz3,217829
0.57,0.892,-3.961,0.0888,0.0237,3.42e-05,0.119,0.359,124.927,6bVvhftkW0Jweh6gijftPm,212650
0.554,0.863,-5.424,0.0442,0.00086,9.72e-05,0.114,0.404,108.083,3cCYYj0EvyTYjLZsSzPCX0,188889
0.587,0.678,-8.651,0.0524,0.0319,0.16,0.116,0.429,169.947,3UtGz5qWgIv4jJNYGvAvdB,228840
0.743,0.836,-6.465,0.116,0.0804,0.0,0.384,0.82,113.375,39shmbIHICJ2Wxnk1fPSdz,188987
0.505,0.833,-4.632,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,5lN1EH25gdiqT1SFALMAq1,224333
0.61,0.653,-9.956,0.0291,0.0287,0.0,0.135,0.833,133.403,5q5q7yDHiVkBnaivsda4TN,175067
0.509,0.584,-4.907,0.057,0.0368,9.96e-05,0.384,0.685,170.411,6y20BV5L33R8YXM0YuI38N,278747
0.817,0.754,-4.128,0.156,0.0193,6.69e-06,0.0585,0.86,107.999,5StvAhgmgCOpCPHHNfS8bx,269147
0.607,0.905,-4.748,0.0427,0.00122,0.000276,0.0624,0.533,141.984,3fbVtEI5leNfYKvL7FxDz1,231200
0.491,0.738,-7.04,0.0335,0.0152,0.168,0.2,0.51,148.003,7itr4N5bXkAWesPUomCNf7,502600
0.723,0.895,-3.707,0.102,0.088,0.0,0.0717,0.963,143.373,3SFXsFpeGmBTtQvKiwYMDA,188667
0.525,0.514,-7.847,0.0268,0.688,0.0,0.31,0.844,79.784,0PUbMPg8XS99y4XShKEnDa,121347
0.35,0.985,-5.676,0.122,0.00876,0.551,0.36,0.323,151.007,0dlTGl67UFWcKupzkxZYOn,343640
0.42,0.746,-10.628,0.0467,0.0141,0.0,0.0661,0.229,111.886,2i5K0EdMY5zFs9t7KfYK3k,170000
0.884,0.826,-3.672,0.0853,0.222,2.29e-06,0.0651,0.465,94.997,7fPyCCiXVwbzPQ1MtoUChl,191368
0.28,0.908,-5.509,0.109,0.0327,8.85e-06,0.18,0.26,118.698,5XcZRgJv3zMhTqCyESjQrF,270080
0.505,0.68,-4.993,0.0714,0.0796,0.0,0.0465,0.539,168.022,25KybV9BOUlvcnv7nN3Pyo,235653
0.82,0.63,-6.926,0.0413,0.00963,8.91e-05,0.144,0.76,115.054,3Uum6BJBgb7Fp3uXmlTFuC,163987
0.67,0.776,-4.091,0.047,0.00388,0.000184,0.122,0.624,115.034,4b93D55xv3YCH5mT4p6HPn,206320
0.637,0.505,-6.219,0.043,0.00839,0.00533,0.147,0.589,145.288,4DXrhZ4tF3BeVm2aLdhdKG,365560
0.458,0.869,-8.381,0.032,0.0969,0.0596,0.357,0.813,91.39,7fLTytvnvxy653VWxflTRf,279360
0.402,0.597,-9.258,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,7c1Dar0pIAW7w5TzaGjt9t,287000
0.567,0.687,-10.536,0.0435,0.29,0.426,0.121,0.625,99.93,7bNFkCSO1ofu3uzr6voY7T,267480
0.166,0.971,-5.231,0.119,3.84e-05,6.15e-05,0.21,0.434,202.234,7qzFXUvBk7lELXuxVREypV,247093
0.581,0.854,-8.485,0.0428,0.00197,0.0013,0.111,0.788,131.18,0K6yUnIKNsFtfIpTgGtcHm,259840
0.554,0.904,-6.319,0.0536,0.0638,0.0,0.259,0.801,123.443,7nhrlsT1P4qsslp28UA1BI,190120
0.241,0.34,-11.919,0.0446,0.446,0.0641,0.0994,0.064,80.979,3xAka0D8585mDoShALnsd7,546019
0.479,0.733,-8.753,0.0256,0.306,2.4e-05,0.414,0.806,99.307,0vZ97gHhemKm6c64hTfJNA,208840
0.6,0.887,-3.491,0.0284,0.0928,0.378,0.237,0.768,119.216,3PL9ZdC0ldyFrWZnPD4iPH,251493
0.583,0.9,-4.62,0.0339,0.137,0.435,0.548,0.859,105.061,3e1vsLS7W9LNOofXgGccH3,244373
0.432,0.804,-11.243,0.048,0.00944,0.000339,0.381,0.508,153.362,6DZVWULzIED39omfY6ZTFC,255267
0.307,0.917,-7.599,0.0977,1.65e-05,0.00044,0.0566,0.266,101.879,6hqIXyo6GxydAnoI8XeIrV,266200
0.442,0.847,-3.874,0.0349,0.00236,1.46e-06,0.191,0.343,143.958,5vjbBPVd4ncMex8zf2V10o,255667
0.754,0.759,-5.218,0.302,0.153,0.000108,0.101,0.435,126.366,7LRMbd3LEoV5wZJvXT1Lwb,214667
